,kep,datetime
327,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03152278113703942; ey: -0.19749998008963107; hx: 0.6744629621861935; hy: -0.007840078354094013; lv: 1507.7773516130349;}, attitude=org.orekit.attitudes.Attitude@662713b6, mass=625.0, additional={}}",2020-01-01 05:28:00
328,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.031512990980835764; ey: -0.1975015418894586; hx: 0.6744626839592602; hy: -0.007863979959607229; lv: 1510.4661539902572;}, attitude=org.orekit.attitudes.Attitude@45539bd8, mass=625.0, additional={}}",2020-01-01 05:29:00
329,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03150320074726909; ey: -0.1975031032040301; hx: 0.6744624048852987; hy: -0.007887881555298877; lv: 1513.125906817503;}, attitude=org.orekit.attitudes.Attitude@4bca8eaf, mass=625.0, additional={}}",2020-01-01 05:30:00
330,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03149341043636345; ey: -0.19750466403334183; hx: 0.6744621249643094; hy: -0.00791178314113894; lv: 1515.7595257113317;}, attitude=org.orekit.attitudes.Attitude@55e5415d, mass=625.0, additional={}}",2020-01-01 05:31:00
331,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.031483620048142896; ey: -0.19750622437738988; hx: 0.6744618441962925; hy: -0.007935684717097392; lv: 1518.3698397904586;}, attitude=org.orekit.attitudes.Attitude@b8142f4, mass=625.0, additional={}}",2020-01-01 05:32:00
332,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03147382958263147; ey: -0.19750778423617046; hx: 0.6744615625812485; hy: -0.007959586283144214; lv: 1520.9596005489445;}, attitude=org.orekit.attitudes.Attitude@52d59507, mass=625.0, additional={}}",2020-01-01 05:33:00
333,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03146403903985323; ey: -0.19750934360967973; hx: 0.6744612801191776; hy: -0.007983487839249384; lv: 1523.5314906881626;}, attitude=org.orekit.attitudes.Attitude@4d75c604, mass=625.0, additional={}}",2020-01-01 05:34:00
334,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03145424841983222; ey: -0.19751090249791386; hx: 0.6744609968100803; hy: -0.008007389385382882; lv: 1526.0881328763423;}, attitude=org.orekit.attitudes.Attitude@3265995e, mass=625.0, additional={}}",2020-01-01 05:35:00
335,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.031444457722592495; ey: -0.19751246090086905; hx: 0.6744607126539569; hy: -0.008031290921514686; lv: 1528.6320984190488;}, attitude=org.orekit.attitudes.Attitude@33f2eb04, mass=625.0, additional={}}",2020-01-01 05:36:00
336,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.031434666948158094; ey: -0.19751401881854144; hx: 0.6744604276508077; hy: -0.008055192447614774; lv: 1531.165915835353;}, attitude=org.orekit.attitudes.Attitude@4df13dd0, mass=625.0, additional={}}",2020-01-01 05:37:00
337,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.031424876096553075; ey: -0.19751557625092722; hx: 0.6744601418006332; hy: -0.008079093963653125; lv: 1533.6920793432823;}, attitude=org.orekit.attitudes.Attitude@2ed7978c, mass=625.0, additional={}}",2020-01-01 05:38:00
338,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03141508516780149; ey: -0.19751713319802255; hx: 0.6744598551034335; hy: -0.008102995469599717; lv: 1536.2130572648718;}, attitude=org.orekit.attitudes.Attitude@30665461, mass=625.0, additional={}}",2020-01-01 05:39:00
339,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03140529416192739; ey: -0.19751868965982364; hx: 0.6744595675592092; hy: -0.00812689696542453; lv: 1538.7313003661352;}, attitude=org.orekit.attitudes.Attitude@146833a2, mass=625.0, additional={}}",2020-01-01 05:40:00
340,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03139550307895482; ey: -0.19752024563632664; hx: 0.6744592791679606; hy: -0.008150798451097542; lv: 1541.2492501508236;}, attitude=org.orekit.attitudes.Attitude@50b38342, mass=625.0, additional={}}",2020-01-01 05:41:00
341,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.031385711918907835; ey: -0.19752180112752776; hx: 0.6744589899296879; hy: -0.008174699926588732; lv: 1543.7693471291345;}, attitude=org.orekit.attitudes.Attitude@424a152f, mass=625.0, additional={}}",2020-01-01 05:42:00
342,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03137592068181049; ey: -0.19752335613342317; hx: 0.6744586998443917; hy: -0.008198601391868078; lv: 1546.294039083705;}, attitude=org.orekit.attitudes.Attitude@408d945b, mass=625.0, additional={}}",2020-01-01 05:43:00
343,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03136612936768683; ey: -0.19752491065400904; hx: 0.6744584089120721; hy: -0.00822250284690556; lv: 1548.8257893553516;}, attitude=org.orekit.attitudes.Attitude@15ad5acb, mass=625.0, additional={}}",2020-01-01 05:44:00
344,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.031356337976560913; ey: -0.1975264646892816; hx: 0.6744581171327296; hy: -0.008246404291671153; lv: 1551.3670851700997;}, attitude=org.orekit.attitudes.Attitude@59c862af, mass=625.0, additional={}}",2020-01-01 05:45:00
345,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.031346546508456787; ey: -0.19752801823923696; hx: 0.6744578245063646; hy: -0.00827030572613484; lv: 1553.9204460270273;}, attitude=org.orekit.attitudes.Attitude@4bb9f7d4, mass=625.0, additional={}}",2020-01-01 05:46:00
346,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.0313367549633985; ey: -0.19752957130387136; hx: 0.6744575310329775; hy: -0.008294207150266599; lv: 1556.4884321632221;}, attitude=org.orekit.attitudes.Attitude@673a9db4, mass=625.0, additional={}}",2020-01-01 05:47:00
347,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.031326963341410115; ey: -0.19753112388318098; hx: 0.6744572367125684; hy: -0.008318108564036407; lv: 1559.0736531075231;}, attitude=org.orekit.attitudes.Attitude@183ef89a, mass=625.0, additional={}}",2020-01-01 05:48:00
348,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03131717164251568; ey: -0.197532675977162; hx: 0.6744569415451379; hy: -0.008342009967414245; lv: 1561.6787763284226;}, attitude=org.orekit.attitudes.Attitude@2792c28, mass=625.0, additional={}}",2020-01-01 05:49:00
349,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03130737986673924; ey: -0.19753422758581066; hx: 0.6744566455306864; hy: -0.00836591136037009; lv: 1564.306535973234;}, attitude=org.orekit.attitudes.Attitude@6fa7ce4, mass=625.0, additional={}}",2020-01-01 05:50:00
350,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03129758801410486; ey: -0.1975357787091231; hx: 0.6744563486692141; hy: -0.008389812742873922; lv: 1566.9597416848787;}, attitude=org.orekit.attitudes.Attitude@351e86b2, mass=625.0, additional={}}",2020-01-01 05:51:00
351,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03128779608463658; ey: -0.1975373293470955; hx: 0.6744560509607215; hy: -0.008413714114895719; lv: 1569.6412874689224;}, attitude=org.orekit.attitudes.Attitude@5a8b42a3, mass=625.0, additional={}}",2020-01-01 05:52:00
352,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.031278004078358464; ey: -0.1975388794997241; hx: 0.6744557524052088; hy: -0.008437615476405461; lv: 1572.3541605660748;}, attitude=org.orekit.attitudes.Attitude@11582db6, mass=625.0, additional={}}",2020-01-01 05:53:00
353,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03126821199529456; ey: -0.19754042916700507; hx: 0.6744554530026766; hy: -0.008461516827373125; lv: 1575.1014502634262;}, attitude=org.orekit.attitudes.Attitude@44106e25, mass=625.0, additional={}}",2020-01-01 05:54:00
354,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03125841983546892; ey: -0.1975419783489346; hx: 0.6744551527531251; hy: -0.008485418167768693; lv: 1577.8863565502402;}, attitude=org.orekit.attitudes.Attitude@57a5b03, mass=625.0, additional={}}",2020-01-01 05:55:00
355,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.0312486275989056; ey: -0.1975435270455089; hx: 0.6744548516565547; hy: -0.00850931949756214; lv: 1580.7121984899436;}, attitude=org.orekit.attitudes.Attitude@5649f55, mass=625.0, additional={}}",2020-01-01 05:56:00
356,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.031238835285628656; ey: -0.19754507525672416; hx: 0.6744545497129658; hy: -0.008533220816723447; lv: 1583.5824221376677;}, attitude=org.orekit.attitudes.Attitude@558127d2, mass=625.0, additional={}}",2020-01-01 05:57:00
357,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03122904289566214; ey: -0.19754662298257658; hx: 0.6744542469223588; hy: -0.008557122125222593; lv: 1586.5006077806652;}, attitude=org.orekit.attitudes.Attitude@12270a01, mass=625.0, additional={}}",2020-01-01 05:58:00
358,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.031219250429030107; ey: -0.19754817022306237; hx: 0.674453943284734; hy: -0.008581023423029556; lv: 1589.470476215367;}, attitude=org.orekit.attitudes.Attitude@4552f905, mass=625.0, additional={}}",2020-01-01 05:59:00
359,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.031209457885756613; ey: -0.19754971697817775; hx: 0.6744536388000918; hy: -0.008604924710114316; lv: 1592.495893697741;}, attitude=org.orekit.attitudes.Attitude@646d58cd, mass=625.0, additional={}}",2020-01-01 06:00:00
360,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03119966526586571; ey: -0.19755126324791888; hx: 0.6744533334684326; hy: -0.008628825986446851; lv: 1595.5808751108807;}, attitude=org.orekit.attitudes.Attitude@388e4c25, mass=625.0, additional={}}",2020-01-01 06:01:00
361,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.031189872569381452; ey: -0.197552809032282; hx: 0.6744530272897568; hy: -0.00865272725199714; lv: 1598.7295847833752;}, attitude=org.orekit.attitudes.Attitude@12532e37, mass=625.0, additional={}}",2020-01-01 06:02:00
362,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.0311800797963279; ey: -0.1975543543312633; hx: 0.6744527202640647; hy: -0.008676628506735165; lv: 1601.9463342621536;}, attitude=org.orekit.attitudes.Attitude@401b67a9, mass=625.0, additional={}}",2020-01-01 06:03:00
363,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.031170286946729103; ey: -0.19755589914485902; hx: 0.6744524123913568; hy: -0.0087005297506309; lv: 1605.235576193055;}, attitude=org.orekit.attitudes.Attitude@4e3ee457, mass=625.0, additional={}}",2020-01-01 06:04:00
364,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03116049402060912; ey: -0.19755744347306534; hx: 0.6744521036716333; hy: -0.008724430983654326; lv: 1608.6018932912846;}, attitude=org.orekit.attitudes.Attitude@41b66d1, mass=625.0, additional={}}",2020-01-01 06:05:00
365,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.031150701017992003; ey: -0.19755898731587845; hx: 0.6744517941048948; hy: -0.008748332205775424; lv: 1612.0499811940736;}, attitude=org.orekit.attitudes.Attitude@fb2c2f3, mass=625.0, additional={}}",2020-01-01 06:06:00
366,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03114090793890181; ey: -0.1975605306732946; hx: 0.6744514836911415; hy: -0.00877223341696417; lv: 1615.584623784135;}, attitude=org.orekit.attitudes.Attitude@148fca83, mass=625.0, additional={}}",2020-01-01 06:07:00
367,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.0311311147833626; ey: -0.19756207354530997; hx: 0.6744511724303739; hy: -0.008796134617190546; lv: 1619.2106593639935;}, attitude=org.orekit.attitudes.Attitude@2d2a8819, mass=625.0, additional={}}",2020-01-01 06:08:00
368,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.031121321551398424; ey: -0.1975636159319208; hx: 0.6744508603225924; hy: -0.008820035806424528; lv: 1622.9329358633088;}, attitude=org.orekit.attitudes.Attitude@72585e83, mass=625.0, additional={}}",2020-01-01 06:09:00
369,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03111152824303334; ey: -0.19756515783312328; hx: 0.6744505473677973; hy: -0.008843936984636099; lv: 1626.756253097312;}, attitude=org.orekit.attitudes.Attitude@6b64bf61, mass=625.0, additional={}}",2020-01-01 06:10:00
370,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.031101734858291406; ey: -0.19756669924891365; hx: 0.674450233565989; hy: -0.008867838151795234; lv: 1630.6852899983792;}, attitude=org.orekit.attitudes.Attitude@1d5bb5c, mass=625.0, additional={}}",2020-01-01 06:11:00
371,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.031091941397196676; ey: -0.19756824017928812; hx: 0.6744499189171679; hy: -0.008891739307871915; lv: 1634.7245147611493;}, attitude=org.orekit.attitudes.Attitude@7846913f, mass=625.0, additional={}}",2020-01-01 06:12:00
372,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.031082147859773212; ey: -0.1975697806242429; hx: 0.6744496034213344; hy: -0.008915640452836118; lv: 1638.8780760351133;}, attitude=org.orekit.attitudes.Attitude@48da64f2, mass=625.0, additional={}}",2020-01-01 06:13:00
373,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.031072354246045066; ey: -0.19757132058377422; hx: 0.674449287078489; hy: -0.008939541586657825; lv: 1643.14967374157;}, attitude=org.orekit.attitudes.Attitude@60b553f, mass=625.0, additional={}}",2020-01-01 06:14:00
374,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.031062560556036296; ey: -0.19757286005787827; hx: 0.6744489698886318; hy: -0.008963442709307014; lv: 1647.5424088690345;}, attitude=org.orekit.attitudes.Attitude@2aa811f9, mass=625.0, additional={}}",2020-01-01 06:15:00
375,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.031052766789770963; ey: -0.1975743990465513; hx: 0.6744486518517635; hy: -0.008987343820753665; lv: 1652.0586127990848;}, attitude=org.orekit.attitudes.Attitude@66abb2fa, mass=625.0, additional={}}",2020-01-01 06:16:00
376,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03104297294727312; ey: -0.19757593754978953; hx: 0.6744483329678843; hy: -0.009011244920967755; lv: 1656.6996584063256;}, attitude=org.orekit.attitudes.Attitude@7d4da729, mass=625.0, additional={}}",2020-01-01 06:17:00
377,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.031033179028566827; ey: -0.19757747556758917; hx: 0.6744480132369947; hy: -0.009035146009919266; lv: 1661.46575739745;}, attitude=org.orekit.attitudes.Attitude@2133b712, mass=625.0, additional={}}",2020-01-01 06:18:00
378,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.031023385033676142; ey: -0.19757901309994647; hx: 0.674447692659095; hy: -0.009059047087578175; lv: 1666.3557510715052;}, attitude=org.orekit.attitudes.Attitude@4b7e4d14, mass=625.0, additional={}}",2020-01-01 06:19:00
379,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.031013590962625126; ey: -0.19758055014685763; hx: 0.6744473712341857; hy: -0.009082948153914461; lv: 1671.3669047557446;}, attitude=org.orekit.attitudes.Attitude@70f91ae3, mass=625.0, additional={}}",2020-01-01 06:20:00
380,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.031003796815437835; ey: -0.19758208670831892; hx: 0.6744470489622673; hy: -0.009106849208898106; lv: 1676.4947193160756;}, attitude=org.orekit.attitudes.Attitude@601d9f3a, mass=625.0, additional={}}",2020-01-01 06:21:00
381,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.030994002592138328; ey: -0.19758362278432653; hx: 0.6744467258433399; hy: -0.009130750252499088; lv: 1681.732775914442;}, attitude=org.orekit.attitudes.Attitude@5c2a3f0c, mass=625.0, additional={}}",2020-01-01 06:22:00
382,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.030984208292750663; ey: -0.1975851583748767; hx: 0.674446401877404; hy: -0.009154651284687385; lv: 1687.0726319979362;}, attitude=org.orekit.attitudes.Attitude@6585df70, mass=625.0, additional={}}",2020-01-01 06:23:00
383,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.0309744139172989; ey: -0.19758669347996566; hx: 0.6744460770644601; hy: -0.009178552305432977; lv: 1692.503786688053;}, attitude=org.orekit.attitudes.Attitude@5d93ff21, mass=625.0, additional={}}",2020-01-01 06:24:00
384,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.030964619465807097; ey: -0.19758822809958965; hx: 0.6744457514045086; hy: -0.009202453314705842; lv: 1698.013731675949;}, attitude=org.orekit.attitudes.Attitude@51fb5fe6, mass=625.0, additional={}}",2020-01-01 06:25:00
385,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.030954824938299312; ey: -0.1975897622337449; hx: 0.6744454248975498; hy: -0.009226354312475963; lv: 1703.5880990344092;}, attitude=org.orekit.attitudes.Attitude@5ca4c88a, mass=625.0, additional={}}",2020-01-01 06:26:00
386,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.030945030334799607; ey: -0.1975912958824276; hx: 0.6744450975435842; hy: -0.009250255298713315; lv: 1709.2109100670439;}, attitude=org.orekit.attitudes.Attitude@1791e231, mass=625.0, additional={}}",2020-01-01 06:27:00
387,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03093523565533204; ey: -0.19759282904563405; hx: 0.6744447693426121; hy: -0.00927415627338788; lv: 1714.8649200311525;}, attitude=org.orekit.attitudes.Attitude@55397d15, mass=625.0, additional={}}",2020-01-01 06:28:00
388,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.030925440899920675; ey: -0.19759436172336048; hx: 0.674444440294634; hy: -0.009298057236469637; lv: 1720.5320434703763;}, attitude=org.orekit.attitudes.Attitude@5e360c3b, mass=625.0, additional={}}",2020-01-01 06:29:00
389,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03091564606858957; ey: -0.19759589391560312; hx: 0.6744441103996504; hy: -0.009321958187928565; lv: 1726.1938355659809;}, attitude=org.orekit.attitudes.Attitude@24ac6fef, mass=625.0, additional={}}",2020-01-01 06:30:00
390,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.030905851161362782; ey: -0.19759742562235819; hx: 0.6744437796576614; hy: -0.009345859127734642; lv: 1731.8319980298052;}, attitude=org.orekit.attitudes.Attitude@3cb49121, mass=625.0, additional={}}",2020-01-01 06:31:00
391,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.030896056178264377; ey: -0.19759895684362194; hx: 0.6744434480686677; hy: -0.00936976005585785; lv: 1737.4288749474572;}, attitude=org.orekit.attitudes.Attitude@227b9277, mass=625.0, additional={}}",2020-01-01 06:32:00
392,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03088626111931841; ey: -0.1976004875793906; hx: 0.6744431156326697; hy: -0.009393660972268165; lv: 1742.9679052627168;}, attitude=org.orekit.attitudes.Attitude@4c4215d7, mass=625.0, additional={}}",2020-01-01 06:33:00
393,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.030876465984548945; ey: -0.19760201782966047; hx: 0.6744427823496677; hy: -0.009417561876935569; lv: 1748.434004014052;}, attitude=org.orekit.attitudes.Attitude@b56d8a7, mass=625.0, additional={}}",2020-01-01 06:34:00
394,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.030866670773980042; ey: -0.19760354759442772; hx: 0.6744424482196621; hy: -0.009441462769830041; lv: 1753.813852923042;}, attitude=org.orekit.attitudes.Attitude@13f36d75, mass=625.0, additional={}}",2020-01-01 06:35:00
395,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.030856875487635764; ey: -0.19760507687368864; hx: 0.6744421132426535; hy: -0.00946536365092156; lv: 1759.09609091563;}, attitude=org.orekit.attitudes.Attitude@6de5ad56, mass=625.0, additional={}}",2020-01-01 06:36:00
396,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03084708012554017; ey: -0.19760660566743946; hx: 0.674441777418642; hy: -0.009489264520180106; lv: 1764.2714049595775;}, attitude=org.orekit.attitudes.Attitude@3155f190, mass=625.0, additional={}}",2020-01-01 06:37:00
397,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.030837284687717324; ey: -0.19760813397567642; hx: 0.6744414407476282; hy: -0.009513165377575659; lv: 1769.3325298427721;}, attitude=org.orekit.attitudes.Attitude@cfb94fd, mass=625.0, additional={}}",2020-01-01 06:38:00
398,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.030827489174191286; ey: -0.19760966179839579; hx: 0.6744411032296126; hy: -0.009537066223078197; lv: 1774.2741713442294;}, attitude=org.orekit.attitudes.Attitude@4ebd8d2, mass=625.0, additional={}}",2020-01-01 06:39:00
399,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03081769358498612; ey: -0.1976111891355938; hx: 0.6744407648645955; hy: -0.0095609670566577; lv: 1779.0928703982288;}, attitude=org.orekit.attitudes.Attitude@44a44a04, mass=625.0, additional={}}",2020-01-01 06:40:00
400,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.030807897920125886; ey: -0.19761271598726673; hx: 0.6744404256525773; hy: -0.009584867878284147; lv: 1783.7868265514167;}, attitude=org.orekit.attitudes.Attitude@5a63fa71, mass=625.0, additional={}}",2020-01-01 06:41:00
401,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.030798102179634648; ey: -0.19761424235341082; hx: 0.6744400855935585; hy: -0.009608768687927519; lv: 1788.3556978066067;}, attitude=org.orekit.attitudes.Attitude@a6fc1bc, mass=625.0, additional={}}",2020-01-01 06:42:00
402,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.030788306363536466; ey: -0.19761576823402233; hx: 0.6744397446875394; hy: -0.009632669485557794; lv: 1792.8003915011532;}, attitude=org.orekit.attitudes.Attitude@5018b56b, mass=625.0, additional={}}",2020-01-01 06:43:00
403,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.030778510471855404; ey: -0.1976172936290975; hx: 0.6744394029345205; hy: -0.009656570271144952; lv: 1797.1228578166958;}, attitude=org.orekit.attitudes.Attitude@360a3106, mass=625.0, additional={}}",2020-01-01 06:44:00
404,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.030768714504615526; ey: -0.19761881853863258; hx: 0.6744390603345023; hy: -0.009680471044658972; lv: 1801.325894370543;}, attitude=org.orekit.attitudes.Attitude@737ff5c4, mass=625.0, additional={}}",2020-01-01 06:45:00
405,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.030758918461840895; ey: -0.19762034296262385; hx: 0.6744387168874851; hy: -0.009704371806069836; lv: 1805.4129674470116;}, attitude=org.orekit.attitudes.Attitude@7e9a836, mass=625.0, additional={}}",2020-01-01 06:46:00
406,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.030749122343555573; ey: -0.19762186690106756; hx: 0.6744383725934695; hy: -0.009728272555347521; lv: 1809.3880529867308;}, attitude=org.orekit.attitudes.Attitude@124ff64d, mass=625.0, additional={}}",2020-01-01 06:47:00
407,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.030739326149783624; ey: -0.19762339035395995; hx: 0.6744380274524557; hy: -0.009752173292462009; lv: 1813.2554985375102;}, attitude=org.orekit.attitudes.Attitude@75aa7703, mass=625.0, additional={}}",2020-01-01 06:48:00
408,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03072952988054911; ey: -0.1976249133212973; hx: 0.6744376814644443; hy: -0.009776074017383278; lv: 1817.0199059711244;}, attitude=org.orekit.attitudes.Attitude@79777da7, mass=625.0, additional={}}",2020-01-01 06:49:00
409,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.0307197335358761; ey: -0.1976264358030759; hx: 0.6744373346294356; hy: -0.009799974730081307; lv: 1820.6860338255788;}, attitude=org.orekit.attitudes.Attitude@3395c2a7, mass=625.0, additional={}}",2020-01-01 06:50:00
410,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.030709937115788653; ey: -0.19762795779929196; hx: 0.67443698694743; hy: -0.009823875430526078; lv: 1824.2587175588549;}, attitude=org.orekit.attitudes.Attitude@5e05a706, mass=625.0, additional={}}",2020-01-01 06:51:00
411,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.030700140620310835; ey: -0.19762947930994176; hx: 0.6744366384184282; hy: -0.009847776118687568; lv: 1827.7428057109694;}, attitude=org.orekit.attitudes.Attitude@7831d1aa, mass=625.0, additional={}}",2020-01-01 06:52:00
412,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.03069034404946671; ey: -0.1976310003350216; hx: 0.6744362890424304; hy: -0.009871676794535758; lv: 1831.143109886999;}, attitude=org.orekit.attitudes.Attitude@3a69014e, mass=625.0, additional={}}",2020-01-01 06:53:00
413,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.030680547403280342; ey: -0.1976325208745277; hx: 0.6744359388194371; hy: -0.009895577458040627; lv: 1834.4643665278913;}, attitude=org.orekit.attitudes.Attitude@27746c5e, mass=625.0, additional={}}",2020-01-01 06:54:00
414,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.030670750681775796; ey: -0.19763404092845638; hx: 0.6744355877494487; hy: -0.009919478109172155; lv: 1837.7112085760195;}, attitude=org.orekit.attitudes.Attitude@543ac221, mass=625.0, additional={}}",2020-01-01 06:55:00
415,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.030660953884977138; ey: -0.19763556049680386; hx: 0.6744352358324657; hy: -0.009943378747900323; lv: 1840.8881453294428;}, attitude=org.orekit.attitudes.Attitude@2270f58d, mass=625.0, additional={}}",2020-01-01 06:56:00
416,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.030651157012908433; ey: -0.19763707957956644; hx: 0.6744348830684884; hy: -0.009967279374195108; lv: 1843.9995489851879;}, attitude=org.orekit.attitudes.Attitude@50e1f3fc, mass=625.0, additional={}}",2020-01-01 06:57:00
417,"SpacecraftState{orbit=equinoctial parameters: {a: 7000000.0; ex: 0.030641360065593745; ey: -0.19763859817674037; hx: 0.6744345294575175; hy: -0.009991179988026492; lv: 1847.049646579026;}, attitude=org.orekit.attitudes.Attitude@54737322, mass=625.0, additional={}}",2020-01-01 06:58:00
